,Id,ParentId,PostTypeId,CreationDate,Title,Body,first_Id,first_sim,second_Id,second_sim,third_Id,third_sim,fourth_Id,fourth_sim,fifth_Id,fifth_sim
72,79,52.0,2,2015-02-11T20:51:16.203,,"I maintain that original research should be permitted; coffee is a mix of science and art:

substantiating references should be provided (and expected) for factually verifiable data: e.g., scientific facts; and
""original research"" or experiential recounting should be permissible for the ""artful"" aspects of coffee; e.g., techniques.

Hopefully expanding on @hardmath's answer, I believe that community input and verification is the mechanism to ensure a high quality of information, no matter what its source. I think there are three issues here: fact, art, and opinion.
If something is a verifiable fact: e.g., 

Kirk never said ""Beam me up, Scotty!"" (refs from here)
Han Solo did say ""I'm in it for the money.""

These facts can be (and indeed should be) backed up by a reference. If they're not there, they can be (and should be) added. If they're false, a countering reference can be provided, and/or the statement gets downvoted, deleted, edited, etc. 
Art-, experience-, or technique-based questions and answers are legitimate; for example:

speculation, such as about diner coffee taste
actual literal art or technique of latte foam
experiential or traditional factors in serving and drinking coffee, like wide serving cups.

These happen to also be high-rating (10+ as of this writing), popular questions; but that doesn't itself make them legitimate. In some cases, these can (and should) be backed up with citations or references.  Are those examples of non-fact, and are they legitimate?
Purely opinion-based questions and answers are generally not welcome, and I don't think this site should be any different.  Except, of course, in meta sites, where (paradoxically?) opinion is largely the only topic being discussed. 
",53,0.3007149486209996,38,0.2582941416379774,1238,0.252363215239708,1154,0.24268683302495386,1143,0.24200255440703503
73,80,,1,2015-02-11T21:25:24.493,Can tags contain the word 'coffee'?,"This was inspired by a few recent posts. Currently we have a couple of tags: ground-coffee and flavored-coffee that contain the word. While the second could lose it easily enough (maybe flavorings would be nicer?), what about the first? ground doesn't feel quite right, but neither does having 'coffee' in the tag.
So this question is two fold:

Should the word coffee be removed/banned from all tag names?
If so, what do we do with the existing ones that do have it?

",83,0.38356893572178885,1125,0.2598556262758901,88,0.23927086780155415,81,0.21909942800656299,1191,0.21649445702680964
74,81,80.0,2,2015-02-11T22:47:14.620,,"I don't think ""coffee"" needs to be banned outright from tags, though if others disagree I won't hold that position at all strongly.
If you do want to remove it from tags, I might suggest replacing the existing ones with grinding and flavoring. They're a little less odd than just ground and flavor, especially because flavor is more likely to describe questions about how different types and styles of bean, grind, or preparation can affect flavor--which is a different topic entirely from discussing flavored coffee. 
",83,0.37243572931933433,23,0.2576607735115376,88,0.24601805137535204,80,0.21909942800656299,92,0.21546306973805726
75,82,4.0,2,2015-02-11T23:36:17.020,,"Moka Mocha
They rhyme and it sounds awesome and rolls off the tongue.
",1202,0.1337749189601031,61,0.11610247701023854,74,0.11265819053316162,10,0.10599812418135843,56,0.10281198024773418
76,83,80.0,2,2015-02-12T00:22:55.683,,"Personally I don't think that coffee should be removed from the tags unless it is very redundant.
For example, the tag  flavored-coffee would be much more ambiguous as flavoring or flavor. You could then be talking about the flavor of the coffee, or adding flavor shots to a coffee. I think that in certain tags, especially ones like flavored-coffee, we need to keep the word coffee. I feel like ground-coffee needs to have the word coffee in it too.
In other situations, such as dark-roast-coffee, I think that it could be removed entirely. That example is just a hypothetical one though to show where it does get redundant.
",88,0.38693005505615563,80,0.38356893572178885,81,0.37243572931933433,1147,0.2881727780228361,23,0.2841566536419377
77,84,75.0,2,2015-02-12T16:19:33.577,,"A compelling reason for doing this is giving people the ability to do other people favors in a very neatly-packaged way, something like this:

I understand what you're saying, but your last two sentences lost me. I suggested an edit that might clarify what you're trying to express without changing the intent of your post

The person can then just review the edit, and apply it or change it slightly if they agree. On meta, where it's much more about voice, that's pretty ideal. Unfortunately the way you've proposed it is just not technically feasible. I'll go into why.
The voices, man, I keep hearing 'em!
Every suggested edit generates an inbox notification. On sites like Ask Ubuntu, Ask Different, Stack Overflow and others where meta sees significantly more participation than other sites, this would create a lot of noise. The alternative is not generating inbox notifications for child meta suggested edits, which (unfortunately, for the most part) means they'd go unseen or approved in a queue by others, and might not be something the author would have approved as suggested. Meta is a town hall; that's why you need privileges to edit directly on the main site to edit here, one of the chief reasons anyway.
Killed by slow, and do you even meta?
On sites that don't have very active child meta sites, participation is much lower. Turning on work queues here would just mean creating a backlog that moderators would feel obliged to clean out from time to time. It just wouldn't work as you intend it to work. Showing them in the main site queue alleviates that to some extent, but that's shown to everyone regardless of meta participation. Queues where you accomplish small units of work are already a big ask on the main site, I really don't want to mix them. As meta sites tend to take on their own culture over time, I don't want non-participants here reviewing suggested edits because the system asked them to.
I am a mean, horrible person.
But with all of that said, turning our engine sort of upside down for discussion here on meta worked well enough. But, it's missing stuff. There aren't any polls, people can get down-voted for asking for support, curating is sort of second class and opportunistic and using it as a bug tracker could be made much more ideal.
I hope to take on a project this year that takes a serious look at child meta sites, and how they could perhaps diverge a bit in terms of features from the main sites. This is something I'd like to see possible, just ... better, not bolted on.
I'm declining it as proposed, but that doesn't make it a bad idea. In fact it's a good one (heck, I up-voted it), but in need of some groundwork that I really want to do.
",75,0.41968715128245554,1120,0.37569582128649703,49,0.36533037826389014,1147,0.3413463328651781,1154,0.3274015867901926
78,85,62.0,2,2015-02-13T01:20:36.107,,"It will depend. You can say NO when the answer seems to be clear and thoughtful. In the answer, the reader should be able to assume (and maybe see) that:

There was research done/knowledge is acceptable
Information is clear and useful
It's long enough to provide sufficient information to answer the questions
It's not a copy-paste answer

You can request the proof of prior research (that means YES) if the reader assumes/sees that:

There is not a lot of information
Just a couple sentences long (unless that is sufficient)
Information is debateable
It looks like its an exact replica of a section in a website

This should be the key points for readers to look for when searching valid and proved answers. I hope this answers you question!
",53,0.2623366538293475,49,0.2620939108205204,1147,0.2566801317684243,104,0.25614977540204165,105,0.24277801147487862
79,86,,1,2015-02-13T01:39:42.933,What should the design for our site look like?,"Here at Coffee Stack Exchange, we reached public beta about three days ago! This is exciting as we're slowly moving towards being a non-beta site! Graduated Stack Exchange sites have their own themes, including different icons for stuff like badges. Let's start thinking about what we'd like our site to look like: please answer this question with ideas about stuff like badge icons, downvote/upvote buttons, color themes, even the background! All ideas are appreciated!
",1117,0.2201539082839824,1171,0.21831866524586568,87,0.2045598243243646,1172,0.1848401699242642,41,0.16793673221309346
80,87,86.0,2,2015-02-13T01:48:24.803,,"Badge Icons
My recommendation is that instead of the plain colored circles, there should be coffee cups. This would work great since who doesn't want a cup of coffee? This is like awarding cups of coffee to people. :-)
Downvote and Upvote Buttons
I would like to keep them just the way they are for some SE originality and it is easier to know what you are doing. If comfortable enough, there might be a green thumbs up for the upvote button and a red thumbs down for the downvote button.
Word Color
I would like to be optional will variety of colors. I'm think of chocolate brown, black, brown, light brown, and all sorts of brown and coffee related colors!
Background
Just like Area 51's alien themed background, I hope we have a coffee themed background. There would be coffee cups, coffee machines, coffee beans, steam, and a light brown paint underneath all the decorations.
Other
Well I got nothing else. I hope this gets chosen for the new Coffee SE site stlye (if this question survives and there are multiple answers...)! Good Luck to future answers and consider the other meta question about the logo!
",1156,0.2679755989704268,94,0.2319572497235099,1143,0.23003616310164315,49,0.22665168631151858,1120,0.22067789922376158
81,88,80.0,2,2015-02-13T12:47:29.603,,"In general, if it would be obvious from the context that a tag refers to coffee (this is a coffee Q&A site, after all), we might as well leave it out. However, I don't see the need for a hard-and-fast rule here (or indeed, in most places on StackExchange sites).
As others have mentioned, other tags may need the word coffee in them for clarification (eg. flavored-coffee, which is not the same thing as flavor, or even flavoring).
",83,0.38693005505615563,1125,0.2716378379088084,81,0.24601805137535204,80,0.23927086780155415,1147,0.23867117897764553
82,89,12.0,2,2015-02-13T12:52:13.503,,"An excellent question; I don't see any reason to make health related questions off-topic, but I do suggest we make it clear that people should stick to actual verifiable research (lest we become bombarded with questions about ridiculous psudo-scientific claims).
I'm having a hard time describing the sort of thing I mean without potentially insulting someone, but you probably know the type and can imagine why that would possibly be bad for the sites image.
",104,0.2169584727691203,38,0.19749992195919286,84,0.19482029220605046,49,0.18926837595642218,1156,0.18801880896484266
83,90,,1,2015-02-13T15:25:38.630,Coffee terminology: Which is correct? Coffee grinds or grounds?,"When we talk about the substance left over after the brewing process, should we refer to it as coffee grinds or coffee grounds.
I am unsure which to use or which is the correct terminology.
If they are both correct, should we choose one?
",99,0.352626594333692,1,0.2249779807942166,74,0.22183189387495447,52,0.2022074708857148,37,0.18578227360838492
84,91,,1,2015-02-13T15:33:58.013,Are tea-related questions on topic?,"Apparently tea contains more caffeine than coffee. Does it mean tea questions can be on topic?
",1109,0.2798896795479561,93,0.276219888716869,109,0.27002453597795284,108,0.24051820407876026,1148,0.1561744374525689
85,92,90.0,2,2015-02-13T15:35:52.080,,"Disclaimer: I am British
Here's how I see it: You grind beans. While you grind the beans, you can adjust the grind. That is to say the grind is the process of grinding.
The grounds are what you get after grinding. I would never call the product of grinding grinds, but then again see disclaimer.
grind - (v.) To smash up beans. Past-tense: ground.
grind - (n.) The process of grinding. Adjusting how one grinds can be expressed as ""[modifying] the grind"". Also can refer to the coarsness as appropriate for a certain method of extraction, e.g. ""an Espresso grind"".
grounds - (n.) The result of grinding. Ground coffee.
",11,0.24620212003981531,81,0.21546306973805726,99,0.20095053152657505,1198,0.17989072763242123,74,0.17446255337095978
86,93,91.0,2,2015-02-13T15:37:03.327,,"No
But there's an Area 51 Proposal for tea!
",1216,0.7711717340895682,91,0.276219888716869,1208,0.2586366866703909,98,0.22961637709655647,96,0.1717135139687597
87,94,28.0,2,2015-02-13T21:57:47.827,,"A cup of coffee with answers and questions coming out of the top of the cup like steam. I think it is very coffee related and original!
",87,0.2319572497235099,1128,0.1970352922811294,38,0.1933326790916722,1155,0.19030746916981187,49,0.18594141409335213
88,95,,1,2015-02-14T10:56:00.927,Are questions about Coffee Bean Oil on topic?,"Are question about uses of pure coffee oil on topic?
The essential oil is processed through the process of cold pressing using the beans and is a dark brown colour in appearance.
",96,0.27895528479714476,87,0.18856526782367003,1198,0.1763428125419951,33,0.13967592327227496,73,0.13877388626038284
89,96,95.0,2,2015-02-14T17:33:05.050,,"The beta at Area 51 is defined as follows:

Beta Q&A site for people interested in all aspects of producing and consuming coffee.

Seems that pure coffee oil would fit that bill. I have no experience with coffee oil and I am guessing that is true of many other people, so a few well structured question and answers would be informative.
",1213,0.3595327215995199,95,0.27895528479714476,1109,0.2273033316543313,1156,0.2226965721565621,49,0.1925563850920248
90,97,,1,2015-02-15T06:31:04.860,What should a community ad for coffee.stackexchange look like?,"Fully launched StackExchange sites can show community ads for anything their community chooses. There are premade templates for ads for Area51 proposals:
area51 ad http://area51.stackexchange.com/ads/proposal/61013.png
but they're perhaps not the best for betas, since they still say ""proposal"" and are pretty generic. Is the premade one good enough? Or does anyone have something they'd like to offer up as an ad for any sites interested in advertising for coffee?
For example, text on a simple image can look good. Here's one from space:

Here are the image requirements:


The image that you create must be 220 x 250 pixels
Must be hosted through our standard image uploader (imgur)
Must be GIF or PNG
No animated GIFs
Absolute limit on file size of 150 KB


",1231,0.20813991022014305,49,0.173407779008035,1161,0.16783664329466802,1130,0.1622736338803354,1156,0.15965080429897713
91,98,,1,2015-02-16T00:00:31.590,What should our documentation contain?,"What should we list on the About page under ""ask about"" and ""don't ask about"". 
Also, what else should go on the What topics can I ask about here? and What types of questions should I avoid asking? pages?
The initial work on this is essentially already done for us in the Area 51 proposal, but we'll want to flush these out further as well.
",104,0.24715732321233647,36,0.2351083119203639,1142,0.23064444254032054,93,0.22961637709655647,1216,0.22078117475691544
92,99,90.0,2,2015-02-16T09:31:10.970,,"I've seen people refer to grinds as what comes out of the grinder, and grounds as the spent grinds you're left with after brewing. This isn't correct, and should be corrected, just make sure you look out for cases where the person meant to imply spent grounds and fresh grounds respectively. 
",90,0.352626594333692,40,0.21325364253347184,92,0.20095053152657505,1156,0.18586265362719667,74,0.17585513529144578
93,100,97.0,2,2015-02-16T11:09:31.843,,"Yes, this size will work fine, and it'll look nicer on high-dpi screens.

",1159,0.11414992099917548,1175,0.11159332498153741,1218,0.1072137846682058,1212,0.09915877686663045,23,0.09585677177387236
94,101,28.0,2,2015-02-16T13:56:00.227,,"For the sake of discussion, how about a variation on the icon from Ron Cobb?
The icon I refer to can be seen in... Alien from Ridley Scott. Cobb designed the ""Semiotic Standard For All Commercial Trans-Stellar Utility Lifter And Heavy Element Transport Spacecraft"". One of the icons is a simple, straight coffee cup. You can see it on a reproduction by a software company (see around the middle of the page).
The idea here is that this is very nerdy.

On a side note, an icon like that one could be for the chat room.
",1178,0.20895630655747735,1147,0.17889648394852495,1157,0.17497929470498397,1120,0.17378338591084538,84,0.16984117724237982
95,102,,1,2015-02-16T16:38:17.187,"Is ""What type of coffee do you know?"", a valid question?","Does it make sense to ask a question with not one specific answer, but many different answers to collect a list of things like ""known coffee types"" together with preparation method or is this more a wiki thing to collect them?
",1183,0.1895570721675097,1147,0.1884534059969202,105,0.18271655341112047,1198,0.17854142277117457,24,0.17621103968882285
96,103,,1,2015-02-16T21:51:04.520,Moderator Pro Tem Announcement,"Throughout the beta, we need members from the site whose focus is to engage the community, both in community-building issues and site management. That's why we select a few members from each community to act as temporary, provisional Moderators. You can read about the program here: Moderators Pro Tempore.
I am pleased to announce that these members have stepped up and generously volunteered their time to help us assure that each community’s issues are properly addressed:



We want to make this site a huge success, and these members are great examples of exactly the type of people we need to make this site succeed. Please welcome them for the hard work and time they contribute.
Did I overlook anyone?
Almost certainly. There are members who are actively involved and very deserving of recognition. My failure to account for everyone this early on is in no way a slight against them. Ideally, Moderators are elected by the community and that's why we eventually hold elections.
Most of all, be respectful and understanding of the Moderators Pro Tem. Members of your community are volunteering their time and learning on the job. It’s a learning experience for everyone.
Update - June 2015:
Sam Whited has resigned his moderator diamond. We wish him the best and thank him for his excellent service!
In his place, another community member has volunteered to step up to the plate. Please join me in welcoming:

",1120,0.2824982643613201,1157,0.2722483559447013,49,0.2628664690090855,1186,0.24586322419237247,1156,0.23724082313734401
97,104,102.0,2,2015-02-16T22:04:07.300,,"It's more ""a wiki thing.""
Not every question about coffee is on topic for a Stack site about coffee: Stacks want to be neatly-sorted piles of questions and answers wherein experts solve actual problems that people are facing. The Stack Exchange has little interest in duplicating services other parts of the Internet are already good at providing, and is structured so that often those services just plain don't work here. This is why we are choosey about the questions we get.
Lets turn to the Help Center and see what it has to say about how question structure helps accomplish Stack goals.
The Help Center lists some flags indicating that a question might be a poor fit for the site. If a potential question hits more than one of the flags, that's a sign it's likely not gonna work out here.

To prevent your question from being flagged and possibly removed, avoid asking subjective questions where …

every answer is equally valid
there is no actual problem to be solved

(source)

A list of coffees would make every answer equally valid, and there's no actual problem being solved. That breaks our voting system, making it impossible for our answers to be neatly sorted by the groupmind.
Now lets look at signs of a good question:


Have you thoroughly searched for an answer before asking your question?
if you give us details and context, we can provide a useful answer.

(source)

The second bullet point there reinforces the idea that questions should have problems they're trying to solve: without a particular situation the querent faces, details and context for useful answers are impossible.
And the first bullet point really hits the thing on the nose: the Stack is a place to ask experts to leverage their education and experience in a field to solve problems we can't solve ourselves. The Stack is not a place to ask experts to do simple research for us.
For further reading, I suggest Repositories; Polling, Recommendations and subjective-ish stuff; Questions with educational value; Is trivia on topic?; and What's so problematic about a recommendation question having potentially hundreds of answers, anyway?.
And, of course, there's always Wikipedia's List of Coffee Drinks.
",49,0.3333376813694952,1147,0.329063677911326,1143,0.3143781314240677,38,0.3058732767062598,1154,0.30183316319156306
98,105,102.0,2,2015-02-17T00:59:50.700,,"Don't even try to answer it.
Yep, those type of questions are off-topic and there is no real problem. You want a list of coffee types, go up to Google and/or Wikipedia and look it up. To answer your question:
That is a wiki question, Downvote it and flag it, no questions asked
That's basically what you should do. Seriously, that question would not survive 5 minutes without at least 3 dowvotes, unless it was deleted. :-) I hope this answers your question!
",1182,0.30438766133246714,104,0.2937870550531304,1154,0.2844674696061179,109,0.2793412589172357,49,0.27819851128008727
99,106,102.0,2,2015-02-17T01:12:12.230,,"I disagree with the other answers. These sorts of questions (if properly worded) are certainly on topic. The way they should be done is by marking the question as community wiki so that everyone can answer in one place instead of having hundreds of different answers with individual names in them.
",1143,0.24857468487707854,49,0.24423566326679602,1198,0.2256120611209,104,0.21995131016581035,1120,0.21042944084310983
100,107,97.0,2,2015-02-17T05:03:13.383,,"I dabbled some.

",1143,0.08716083624645514,1231,0.08498430294381375,1141,0.08304397089892984,1186,0.06300501229426791,1221,0.05850841977841899
101,108,,1,2015-02-17T11:08:53.183,Can I ask questions just about caffeine?,"Can I ask questions associated with caffeine, like what are different sources of caffeine?
Or that kind of questions are off-topic?
",109,0.32794013159494717,1109,0.28148212410827345,51,0.2771763101865384,91,0.24051820407876026,1128,0.23061246758818332
102,109,108.0,2,2015-02-17T11:53:55.993,,"It depends really. Caffeine is many things. It is a chemical. It is a psychoactive drug. It is a taste. It is a component of coffee, tea and other drinks.
If you've got a question about caffeine, have a think about what context you're asking it in, and who might be able to answer. Would a chemist be the type of person who might know the answer? Take it over to Chemistry.SE. 
If it's a direct health question (related to caffeine in general and not specifically coffee - which contains other chemicals that have other effects), this might not be the right place.
Your example ""What are different sources of caffeine?"" is a bad question for SE in general, as it's kinda open ended and the answer would just be a big list. Even questions like ""What plants produce caffeine?"" might do better on Gardening.SE.
If your question is about caffeine in relation to coffee in any way, it's probably on topic though.
It's still early days, we've got a long way to go in terms of finding and testing the limits of our scope. If you're not sure, post anyway. It's much better to discuss actual questions than hash imaginary ones out on meta :-)
",1147,0.3857913160054635,1109,0.3391498602564205,108,0.32794013159494717,1146,0.32576581171775104,1156,0.32228515904304916
103,1108,103.0,2,2015-02-17T13:46:24.933,,"Since there wasn't a nomination post, I think it'd be nice if we introduce ourselves.
I'm fredley, I've been a mod on Arqade for a year already, and a member of Stack Exchange for nearly five years. I live and work in London, and my office currently has no coffee making facilities in it at all :-(



At home, I make my coffee with my trusty Bialetti moka pot, but I've had espresso machines in the past and hope to have another soon.
When it comes to moderation, I'm a quality fanatic - I will edit a lot, but do call me out if you think I've gone too far. During waking hours (GMT) I'm usually hailable in chat.
In terms of growing the community, I believe if we can create great content, people will find us, and if we're welcoming they'll stay. If we can keep it up for the next few months as the beta proceeds, I don't see why we can't carry this site to graduation and beyond!

",1120,0.2547145602696328,1147,0.25470166512972947,49,0.2465298393605306,1154,0.24368457574004831,1113,0.2371561721461765
104,1109,108.0,2,2015-02-17T14:08:37.097,,"An adjunct to @fredley's answer: You can ask questions associated with coffee.
The tour sums it in the first sentence:

Coffee Stack Exchange is a question and answer site for people interested in all aspects of producing and consuming coffee. 

That's it.  If your question doesn't involve producing or consuming coffee, it's questionable.  Though coffee (does, generally) happen to contain caffeine, caffeine (itself) is not the topic of the site. Some other examples: Cola is off-topic, even though the beverage has a similar color. Tea is off-topic (see also original discussion), even though it has other similarities. Questions that discuss coffee, and happen to mention other topics (e.g., tea or cola) are fine -- if they discuss coffee as their primary topic.
That said, we do need to put some content at the help/on-topic page.  This is the canonical location for detailed information about what is on-topic at a given site; it's shortcut-linkable in comments from [help/on-topic].
",1213,0.3662222143517638,109,0.3391498602564205,1154,0.3334371643423252,1143,0.31020994614875624,49,0.29298451194954
105,1110,103.0,2,2015-02-17T15:37:53.617,,"I shall follow suit!
I'm hoc_age, and I like coffee and Science. I enjoy learning and understanding the nature of the (coffee) universe; to that end, I like explanations that have a basis in demonstrable fact  (though not exclusively :). I experiment with different coffee preparation and enjoyment methods as a vehicle. I also like cooking (and Science) and contribute to Seasoned Advice. I have a tendency to be pedantic and verbose, but I also try to be conscientious and receptive: if you don't like what I say or how I say it, please tell me! 
More broadly, I'm a relatively new ""active"" user (~1 year) to Stack Exchange. I am a huge proponent of the learning-based approach to Stack Exchange, and am a big believer in effort and engagement in a community. I wish I could wear my ""Warm Welcome"" hat year 'round. See my original meta-missive for more of my philosophy. 
I'm rarely the FGITW, so I (try to...) try to take the opposite approach: make a smaller number of higher-quality posts. I originally heard this philosophy as pertains to scientific papers; the original author was lamenting (a perception) that scientists were trying to write as many papers as possible, as quickly as possible (for any number of perceived reasons: funding, relevance, legitimacy, pressure, e-peen, ...) I.e., without as much regard for their content, quality, or profoundness. SE is structured to enhance and enforce quality. Let's make this the best coffee-site possible!
",38,0.24186622611308034,1221,0.2354636474457587,1147,0.23478023364551545,1146,0.2304924723954757,49,0.2279985756149223
106,1112,,1,2015-02-17T23:26:05.253,How Come I Didn't Get The Half-Bounty,"I am not trying to be greedy here. I have answer this [question][1] long ago (probably during private beta). It had 150 rep as a bounty by Nathan and it was never awarded in during the seven day period. The grace period has past by and this is suppose to happen according to the bounty section in the Help Center:

If you do not award the bounty within 24 hours of the bounty period ending, half the bounty value will be automatically awarded to the top voted answer posted after the bounty start, provided it has a score of at least 2. If no new answer matches this requirement, no reputation will be awarded at all, and the reputation used on the bounty will be lost forever.

Please notice this part for specificly:

If you do not award the bounty within 24 hours of the bounty period ending, half the bounty value will be automatically awarded to the top voted answer posted after the bounty start, provided it has a score of at least 2.

I have the current highest voted answer with a score of +8 yet I didn't get any of the rep (75 to be exact). The half-bounty was actually awarded to therewillbecoffee's answer instead. That answer has a score of +5 at the moment. So my question is why didn't I get any of the 75 rep? My answer has matched all the requirements listed, so I don't quite understand. Did the OP manually award it? 
",1115,0.5048622927940145,23,0.1942649429822127,1147,0.19418244210018654,1187,0.18596757999723093,1120,0.18036851387748082
107,1113,103.0,2,2015-02-18T00:15:40.373,,"Yay — my power's back on! After a day in the dark, I can finally introduce myself.
I'm Sam; some of you may already know me from other sites in the SE network. I've also got the diamond over on Tor.SE, and occasionally go on ask/answer binges over at TeX.SE. I currently hail from Atlanta, GA (but not for long as I'm moving to Austin, TX this very weekend to start a new job in software engineering).
I have a french press and espresso machine sitting on my desk at all times (and a tea kettle on the stove heating up water for the french press, of course), and generally prefer my coffee black. My favorite roasts are Batdorf & Bronson's ""Dancing Goats"" (makes a seriously good cup of espresso) and anything from the Atlanta Coffee Roasters in the press pot or on drip (I used to practically live in their store-front / coffee shop back when I worked from home). I also recently did a thru-hike of the Appalachian trail, where I learned that it's always possible to make cowboy coffee in the woods if you try hard enough.
I'm looking forward to working with you all to build a great community.



",59,0.253838403708827,1154,0.24624198148198967,1143,0.23881393134073922,1108,0.2371561721461765,1157,0.23118204254323355
108,1115,1112.0,2,2015-02-18T13:23:48.530,,"If I recall correctly, I believe you answered the question before Nathan added the bounty. I know that @therewillbecoffee answered after you did.
I think the SE thought process is as follows. If a user attaches a bounty it is because they are not convinced with any of the existing answers. Thus, if the user who added the bounty never awards it, the partial award goes to the best answer that came after the bounty was created.
",1112,0.5048622927940145,1147,0.19613088552420765,49,0.18477207249844455,1120,0.17837870469045944,1157,0.1718403058932536
109,1116,97.0,2,2015-02-18T20:22:50.053,,"How about coffee beans with a magnifying glass? This could connote the metaphor of examining coffee more closely. Here's an example from Shutterstock of what I'm talking about, because I'm not much of a photographer.
",1155,0.17739162546623627,83,0.168975979531905,1142,0.16645774177935968,1198,0.1654048909058598,1147,0.16241729456896914
110,1117,,1,2015-02-18T20:31:30.993,"Do we have a blog? (If not, when do we get it?)","Some SE sites have a community blag — do we have one yet that we could start publishing on? Do we have to wait until we're out of beta for it or something?
Many of our users have valuable stories they might like to share, and often do, about their experiences with coffee, especially from stuff they've found on this site! It might be valuable to make the community blog available for people to share stuff independent of any need to answer a question.
",49,0.3177823926081505,1156,0.2686155570694879,38,0.24360311016974534,1157,0.2416205546424849,1142,0.2415039622125391
111,1118,1117.0,2,2015-02-18T21:04:56.373,,"No, and never, I'm afraid. This doesn't mean we can't have an unofficial one, or start a community on Medium or something equivalent. It would be good to discuss what the community thinks we should do (if anything) on social media! 
",1117,0.21382419347257958,1144,0.19024031813364606,42,0.1860244597991258,1157,0.16408297885214673,1200,0.16055066352024772
112,1119,,1,2015-02-20T02:07:25.220,How Should A Coffee Moderator Introduce A New User,"I personally think that moderators should have a fun way to introducing our new users to Coffee.SE. Seriously, it is getting old with this similar phrase:

Welcome to Coffee.SE! Please remember to take the tour and earn your next badge of honor! Please take a quick visit to the Help Center to help improve the quality of future your posts.

Lots of mods use a similar phrase to introduce new users on whatever SE site they are on 
(Sam Whited, you know what I mean :-) ). It starts to get old, then boring, and finally just plain annoying. New users should receive a warm, meaningful welcome, not a robotic-like message implied to every new user. My question is, how should the Coffee Mods introduce our new users in a warm, friendly way without using the same message again and again? All suggestions are appreciated and don't be afraid to share your idea?
",1120,0.2766588020732475,1221,0.2169082734098544,1157,0.21589164598186522,1159,0.20783199125982546,1155,0.20694500913984779
113,1120,1119.0,2,2015-02-20T02:27:11.800,,"First off, a defense of messages like that one. Keep in mind that the welcome isn't for us, it's for the new user. Even if the same welcome message has been posted plenty of times and you're tired of it, it's the first time they've seen it - that's why they're being welcomed! So it doesn't seem nearly so robotic to them as to you.
Also, while making them feel welcomed is half the goal, letting them know about the ground rules is really important too. A lot of people expect discussion forums, and are really confused by the way StackExchange sites work the first time they visit. They post not-really-answers, they take downvotes personally, and so on. Pointing them to the tour/help at the first opportunity is an attempt to avoid this.
So in my mind, the canned messages are fine. I might tweak the one you quoted a bit, but there's nothing wrong with something along those lines. If I wanted to go beyond that, I'd simply to throw in a specific comment as well - something very simple that I liked about their post, or a suggestion for improving it. But that's not always too easy, and I don't think there's anything wrong with just using the template.

That said, if you want more variety, why not just welcome them yourself?
The moderators don't own the site. Their primary job is to do the things that no one else can. This early in a beta, there's a little more in that category since there are fewer high-reputation users. But welcoming a new user? All you need to be able to do is comment.
So if you want to contribute some variety, go for it. A variety of users doing the welcoming is perhaps even more meaningful than a variety of messages: it demonstrates that the site is a community site, not one kept carefully under the control of a few moderators. Just keep in mind why you're doing it: to make them feel welcome, yes, but also to help them learn how the site works so they can make good contributions.
",49,0.4404531862287851,1147,0.3918902884465502,84,0.37569582128649703,1157,0.36853750289194975,38,0.3186107473738454
114,1121,,1,2015-02-21T14:14:43.257,What should be our motto?,"A lot of sites have a special motto. It is usually funny, interesting and catchy. I think we should have a catchy motto too. So what do you think our motto should be? Make it as awesome, catchy, and more interesting as you can! All ideas are okay!
",28,0.16648592014285016,38,0.15837825107931883,1147,0.1420924234035458,1133,0.12280884404925957,1232,0.12107829703380538
115,1122,1121.0,2,2015-02-21T19:54:32.503,,"A few thoughts: 

Coffee.SE: overthinking coffee since 2015.
Where real coffee nerds learn about real coffee.
Coffee + Science: FUN
Serious coffee questions need serious answers.

",1123,0.3231287866250649,1155,0.17557870752592813,1170,0.15999636273139187,83,0.15481018206564268,46,0.14194718270786374
116,1123,1121.0,2,2015-02-21T23:48:52.507,,"I have a few suggestions:

Serving Coffee and Knowledge Since 2015
Coffee.SE - Official Q/A for Coffee-ers!
Coffee + Knowledge = Coffee.SE

",1137,0.40122834700647125,1122,0.3231287866250649,1140,0.24417461445768582,1155,0.20486804720119145,1170,0.18525818481837003
117,1125,80.0,2,2015-02-25T01:02:52.283,,"No, no question should not have that tag.
It is weird having that tag when the site itself is about coffee. It's not an factor or aspect of coffee, it is coffee. Having ""coffee"" is probably not acceptable. If you can't find the tag you need, get to 125 rep and make a new one.
Like the others, people can include coffee in their tags for more detail. I'm perfectly fine with that and so are the mods.
",1147,0.32038262380766913,83,0.2801536795668259,49,0.277827731030615,88,0.2716378379088084,1191,0.2710959819478929
